Secao,Titulo,Descrição,Data
financas,"Ibovespa cai 0,49%, aos 125,3 mil pontos, no menor nível desde novembro","Em linha com a deterioração do humor em Nova York, o Ibovespa acentuou perdas ao longo da tarde, após ter operado na parte inicial da sessão um pouco acima da estabilidade com a relativa...",15/04/24 - 17:45min
financas,"Bolsas de NY fecham em baixa, pressionadas por geopolítica e alta dos juros dos Treasuries","As bolsas de Nova York fecharam em baixa nesta segunda-feira, 15, pressionadas pelas perspectivas geopolíticas envolvendo o conflito entre Irã e Israel. Os índices chegaram a operar em alta no começo do dia, mas...",15/04/24 - 17:42min
financas,Dólar fecha no maior valor em mais de um ano com fiscal e Treasuries no radar,"O dólar à vista emendou o quarto pregão consecutivo de valorização na sessão desta segunda-feira, 15, e alcançou o maior valor de fechamento em mais de um ano. Ao ambiente externo marcado por fortalecimento...",15/04/24 - 17:41min
financas,"Criptomoedas: Bitcoin recua, em sessão volátil, acompanhando desdobramentos geopolíticos","O Bitcoin caiu nesta segunda-feira, em um cenário de grande volatilidade, no qual chegou a se recuperar em partes de uma liquidação no fim de semana impulsionada por temores geopolíticos após o ataque de...",15/04/24 - 17:30min
financas,"Moedas Globais: dólar se fortalece, com cautela geopolítica e sinais da economia dos EUA","O dólar se valorizou nesta segunda-feira, 15, apoiado por certa cautela geopolítica, após o ataque do Irã no fim de semana contra Israel. Além disso, as vendas no varejo dos Estados Unidos superaram a...",15/04/24 - 17:26min
financas,"Petróleo recua, com sinais de que ataque do Irã a Israel não evoluirá para conflito amplo","Os preços do petróleo fecharam em queda hoje, em meio a expectativa de que o ataque do Irã contra Israel, no final de semana, não se transforme em um conflito mais amplo no Oriente...",15/04/24 - 16:21min
financas,"Ouro fecha em alta e renova recorde histórico, de olho em tensões geopolíticas","O contrato mais líquido do ouro fechou em alta nesta segunda-feira, 15, com reação aos desdobramentos no Oriente Médio, renovando suas máximas históricas. Por sua vez, a reação foi contida, já que apesar da...",15/04/24 - 14:51min
financas,"BIS defende futuro sistema financeiro com usuário no centro, e menciona Drex do Brasil","O Banco de Compensações Internacionais (BIS, na sigla em inglês) publica nesta segunda-feira, 15, relatório de trabalho, no qual discute sua visão para o futuro do sistema financeiro. Batizando-o de “Finternet”, o BIS argumenta...",15/04/24 - 14:15min
financas,"Bolsas da Europa fecham mistas, com repercussão de perspectivas para Irã e Israel","As bolsas da Europa fecharam mistas nesta segunda-feira, 15, em uma sessão que captou a repercussão dos desdobramentos do ataque do Irã contra Israel no fim de semana. As perspectivas de que o conflito,...",15/04/24 - 13:07min
financas,Taxas de juros têm forte alta com aversão ao risco externa e cautela fiscal doméstica,"Em alta desde a abertura dos negócios, as taxas de juros negociadas no mercado futuro têm avanço expressivo nesta segunda-feira, 15, refletindo a combinação entre os dados fortes no varejo dos Estados Unidos, o...",15/04/24 - 12:07min
financas,"Ibovespa opera com volatilidade, dividido entre alta de NY e do minério, além de cautela fiscal","O Ibovespa opera com volatilidade, apesar da alta das bolsas norte-americanas e das ações ligadas a commodities. Os investidores adotam cautela, em meio a eventuais desdobramentos das tensões entre Israel e Irã, por conta...",15/04/24 - 11:39min
financas,"Dólar passa a subir de olho em Treasuries, varejo forte nos EUA e por cautela fiscal","Após breve queda na abertura, o dólar passou a subir na manhã desta segunda-feira, 15, acompanhando o fortalecimento dos juros dos Treasuries após as vendas no varejo nos Estados Unidos virem acima do esperado...",15/04/24 - 10:13min
financas,"Petróleo abre semana em queda, apesar do temor por conta do ataque do Irã a Israel","Apesar do temor de uma escalada do preço do petróleo após a ofensiva do Irã contra Israel no sábado, 13, as cotações do produto começam a semana sem sobressaltos. Na manhã desta segunda-feira, 15,...",15/04/24 - 8:22min
financas,"Bolsas da Europa operam mistas, com ganhos liderados por defesa após ataque iraniano a Israel","Por Sergio Caldas São Paulo, 15/04/2024 – As bolsas europeias operam sem direção única na manhã desta segunda-feira, enquanto investidores acompanham desdobramentos do ataque iraniano a Israel no fim de semana. Por volta das...",15/04/24 - 6:40min
financas,"Bolsas da Ásia e Pacífico fecham majoritariamente em baixa, após ataques de Irã a Israel","Por Sergio Caldas* São Paulo, 15/04/2024 – As bolsas da Ásia e do Pacífico fecharam majoritariamente em baixa nesta segunda-feira, em meio a preocupações com a situação no Oriente Médio após os ataques lançados...",15/04/24 - 5:55min
financas,LME diz que pacote de sanções a metais da Rússia gera incerteza e elevar demanda,"A London Metal Exchange (LME) publicou comunicado neste sábado, 13, no qual diz estar ciente da recente sanção adotada por Reino Unido e Estados Unidos contra metais da Rússia. Em nota anterior, o Tesouro...",13/04/24 - 15:55min
financas,Juros: taxas desaceleram alta e terminam estáveis em dia de piora na aversão ao risco,"Os juros futuros encerraram a sexta-feira perto da estabilidade, após operarem em alta durante boa parte do dia. A curva teve ganho de inclinação tanto em relação a ontem quanto em comparação à última...",12/04/24 - 18:06min
financas,"Em baixa pelo 3º dia, Ibovespa cai 1,14%, a 125,9 mil, e cede 0,67% na semana","Com o aumento das tensões entre Israel e Irã, o Ibovespa acompanhou a piora do humor externo ao longo da tarde e fechou o dia em baixa de 1,14%, aos 125.946,09 pontos, no menor...",12/04/24 - 17:51min
financas,"Bolsas de NY fecham em baixa, com tensões geopolíticas, postura do Fed e balanços no radar","As bolsas de Nova York fecharam em forte baixa nesta sexta-feira, 12, com todas recuando mais de 1%, em um cenário de aversão a riscos no mercado. As tensões entre Israel e Irã levam...",12/04/24 - 17:44min
financas,"Criptomoedas: Bitcoin e Ethereum têm forte queda, em dia de aversão a riscos no mercado","O Bitcoin recuou nesta sexta-feira, 12, seguindo o sentimento de aversão a risco que dominou a maior parte dos ativos. As tensões geopolíticas no Oriente Médio estão por trás de uma boa fatia das...",12/04/24 - 17:04min
financas,"Moedas globais: dólar avança, em quadro de cautela geopolítica e em meio a falas de BCs","O dólar se valorizou hoje, em um contexto de renovada cautela com as tensões geopolíticas no Oriente Médio. Diante de relatos de potencial ataque do Irã em solo israelense em breve, em retaliação após...",12/04/24 - 17:04min
financas,Correção: FSB começa a preparar balanço sobre IA no setor financeiro a pedido do G20,"A matéria publicada ontem continha um erro no texto. O balanço está sendo feito a pedido do G20 sob a presidência do Brasil, e não a pedido do Brasil, como constava na nota original....",12/04/24 - 16:54min
financas,Petróleo sobe em meio a risco de ataque iraniano a Israel,"O petróleo fechou em alta hoje e o Brent voltou aos US$ 90, em meio à iminência de um ataque iraniano contra Israel, que deixou a projeção de queda na demanda global pela Agência...",12/04/24 - 16:35min
financas,"Ouro fecha em leve alta e renova máxima, em semana de ganhos com tensão geopolítica","O contrato mais líquido do ouro fechou leve em alta nesta sexta-feira, 12, renovando sua máxima histórica, em um cenário de tensões geopolíticas impulsionando a busca por segurança entre investidores, com a ameaça de...",12/04/24 - 14:47min
financas,"Bolsas da Europa fecham sem sinal único, observando sinais dos EUA e com força de mineradoras","As bolsas da Europa fecharam sem sinal único nesta sexta-feira, 12, em sessão atenta a sinais dos Estados Unidos, principalmente sobre a política monetária do Federal Reserve (Fed, o banco central norte-americano) e o...",12/04/24 - 13:09min
financas,"China busca reforçar supervisão no mercado acionário, inclusive na listagem de novas ações","O governo da China emitiu novas diretrizes em nível nacional, voltadas a lidar com a volatilidade do mercado acionário, incluindo um aperto na supervisão de novas listagens de ações. O critério de avaliação para...",12/04/24 - 12:03min
financas,"Commodities mantêm Ibovespa nos 127 mil pontos, mas queda em NY dificulta tendência","A queda das bolsas de Nova York nesta sexta-feira, 12 , dificulta o Ibovespa de decidir um norte e de recuperar ao menos parte do recuo de 0,51%, aos 127.396,35 pontos, da quinta-feira. Em...",12/04/24 - 11:35min
financas,Taxas futuras de juros sobem com dólar e incertezas do cenário externo,"As incertezas do cenário internacional voltaram a se impor sobre o mercado futuro de juros doméstico e as taxas retomaram a alta na manhã desta sexta-feira, 12, depois de terem registrado queda na primeira...",12/04/24 - 11:19min
financas,"Bolsas da Europa se recuperam após dados locais, com ganhos liderados por mineradoras","Por Sergio Caldas* São Paulo, 12/04/2024 – As bolsas europeias operam em alta na manhã desta sexta-feira, ensaiando recuperação do fraco desempenho de ontem e com ganhos liderados por mineradoras, enquanto investidores digerem dados...",12/04/24 - 6:51min
financas,"Bolsas da Ásia fecham majoritariamente em baixa, com tombo de Hong Kong após exportações chinesas","Por Sergio Caldas* São Paulo, 12/04/2024 – As bolsas da Ásia encerraram os negócios desta sexta-feira majoritariamente em baixa, com a de Hong Kong derrubada por dados fracos de exportação da China. O Hang...",12/04/24 - 5:59min
financas,FSB começa a preparar balanço sobre IA no setor financeiro a pedido do Brasil,"O Conselho de Estabilidade Financeira (FSB) para a Europa disse nesta quinta-feira, 11, que realizou, a pedido do Brasil, reuniões para a produção de um balanço dos novos desenvolvimentos em inteligência artificial e suas...",11/04/24 - 20:57min
financas,Juros: taxas avançam com cautela externa e dados fortes do varejo,"Os juros futuros fecharam em alta, mas desacelerando o ritmo à tarde, após o mercado digerir falas mais hawkish de dirigentes do Federal Reserve e as inesperadas alta nas vendas do varejo no Brasil...",11/04/24 - 18:03min
financas,"Na contramão de NY, Ibovespa cai 0,51%, aos 127,3 mil pontos","Desconectado do sinal que prevaleceu em Nova York para S&P 500 (+0,74%) e Nasdaq (+1,68%, em nível recorde de fechamento), o Ibovespa cedeu 0,51%, aos 127.396,35 pontos, em dia de variações contidas para as...",11/04/24 - 17:43min
giro,Tribunal apoia Lituânia no banimento de cantor pró-Putin,"Tribunal Europeu dos Direitos Humanos mantém proibição imposta pelas autoridades lituanas à entrada de artista pop russo no país, por considerá-lo uma ameaça à segurança nacional.Nesta quinta-feira (18/04), juízes do Tribunal Europeu dos Direitos...",18/04/24 - 17:41min
giro,Novo robô humanoide da Boston Dynamics faz contorcionismos dignos de ‘O Exorcista’,"Um dia após anunciar a “aposentadoria” de seu famoso robô Atlas, conhecido por dar piruetas e fazer parkour, a Boston Dynamics anunciou a nova versão de sua máquina humanoide. Com juntas capazes de girar...",18/04/24 - 17:23min
giro,OMS teme transmissão de gripe aviária entre humanos,"Após matar milhões de aves, além de mamíferos terrestres e marinhos, doença passa atingir também vacas e cabras. Temor é que vírus evolua e desenvolva capacidade de se disseminar entre humanos.A Organização Mundial da...",18/04/24 - 14:33min
giro,Nova normas da UE condenam alguns carros antigos à extinção,"Normas europeias de cibersegurança automotiva não deixam espaço para modelos menos avançados. Para especialistas, profusão de sensores e câmeras transforma veículos em “máquinas de espionagem sobre rodas”.Enquanto no cinema o superespião James Bond muitas...",18/04/24 - 11:29min
giro,PF interrompe agendamento online de emissão de passaporte após ‘tentativa de invasão’,"Desde a tarde da quarta-feira, 17, o serviço de agendamento de emissão de passaporte pela internet está temporariamente interrompido, de acordo com divulgação feita pela Polícia Federal. A PF  informou que foi detectada, no...",18/04/24 - 8:30min
giro,Alemanha prende dois suspeitos de sabotagem em prol da Rússia,Suspeitos foram acusados de planejar atentados com explosivos e ataques incendiários contra instalações industriais e militares da Alemanha e dos EUA para sabotar apoio à Ucrânia.Dois homens foram presos no estado alemão da Baviera...,18/04/24 - 6:54min
giro,Mega-Sena acumulada: quanto rendem os R$ 72 milhões do prêmio em aplicações financeiras,"O prêmio principal da Mega-Sena acumulou oitava vez consecutiva, e a estimativa para o concurso 2.714, que será sorteado nesta quinta-feira, 18, subiu para R$ 72 milhões. Mas, afinal, quanto rende esse valor se...",18/04/24 - 6:51min
giro,Quem tem poder de influenciar o Irã no conflito com Israel?,"EUA e UE tentam exercer influência moderadora sobre governo Netanyahu. Mas quem conseguiria interagir com Teerã visando evitar uma nova escalada após um possível ataque retaliatório israelense?Após o ataque aéreo maciço do Irã, Israel...",17/04/24 - 19:20min
giro,"Björn Höcke, um ""fascista"" alemão no banco dos réus","Um dos políticos mais incendiários da Alemanha, líder da AfD no leste vai a julgamento por usar antigo slogan nazista. Episódio não é isolado: linguagem de Höcke costuma ser repleta de referências à ditadura...",17/04/24 - 16:54min
giro,Brasil e França reforçam pressão no FMI por taxação internacional de super-ricos,"A comunidade internacional deve fazer mais para que as empresas e os indivíduos mais ricos do planeta paguem sua parcela “justa” de tributos, coincidiram, nesta quarta-feira, 17, os ministros da Fazenda do Brasil, Fernando...",17/04/24 - 16:25min
giro,Barco à deriva no Pará: o que a investigação da PF encontrou dentro da embarcação?,"Cinco dias após a localização de um barco naufragado em Bragança, a 215 km de Belém, a Polícia Federal (PF) e a Polícia Científica do Pará mantém o protocolo para identificação das vítimas. Ao...",18/04/24 - 18:07min
giro,Gripe aviária: OMS expressa preocupação com risco de propagação da doença entre humanos,"A Organização Mundial da Saúde (OMS) expressou nesta quinta-feira, 18, preocupação com a propagação do vírus da gripe aviária – o H5N1 – para humanos, uma vez que a taxa de mortalidade tem potencial...",18/04/24 - 17:59min
giro,Número de denúncias de violência contra idosos cresce em 2024,O vídeo de uma mulher tentando sacar um empréstimo no nome de um idoso morto que ela trazia em uma cadeira de rodas circulou nas redes sociais e na imprensa e causou indignação até...,18/04/24 - 17:49min
giro,Parceria entre Google e Ministério da Saúde deve melhorar acesso a UBS,"O Ministério da Saúde firmou parceria com a empresa Google para aprimorar o acesso a informações sobre as unidades básicas de saúde (UBS). A parceria, anunciada nesta quinta-feira (18), inclui a difusão de informações...",18/04/24 - 17:46min
giro,"Dupla assalta motorista, é perseguida por vítima e acaba presa após batida nos Jardins","Um roubo a um motorista em São Paulo, na noite desta quarta-feira, 17, terminou com uma perseguição de carros e uma colisão na zona oeste da capital. Dois suspeitos foram presos em flagrante, e...",18/04/24 - 17:38min
giro,IA da Microsoft dá ‘vida’ a fotos estáticas de humanos em tempo real,"Uma equipe de pesquisadores da Microsoft Research Lab, em Pequim, na China, apresentou o VASA-1, um novo modelo de inteligência artificial (IA) capaz de gerar vídeos realistas em tempo real de rostos humanos a...",18/04/24 - 17:32min
giro,Nunes Marques ordena retirada de tornozeleira eletrônica do bicheiro Rogério Andrade,"O ministro Kassio Nunes Marques, do Supremo Tribunal Federal (STF), suspendeu a necessidade do uso de tornozeleira eletrônica e recolhimento noturno do contraventor Rogério Andrade. Patrono da escola de samba Mocidade Independente de Padre...",18/04/24 - 17:27min
giro,"Escritora Roseana Murray recebe alta: ‘vou ter que aprender muitas coisas, ser aluna de novo’","A escritora Roseana Murray recebeu alta do Hospital Estadual Alberto Torres, em São Gonçalo, na quinta-feira, 18, após 13 dias internada. Ela foi atacada por três pitbulls em Saquarema, no Rio, e perdeu o...",18/04/24 - 17:20min
giro,"SP desiste de demolição da Vila Sahy, mas destino de bairro é incerto","A Justiça de São Paulo acatou o pedido do governo do estado que decidiu desistir da demolição de imóveis na Vila Sahy, em São Sebastião, no litoral norte. O bairro foi o mais atingido...",18/04/24 - 17:09min
giro,STF valida cadastro de condenados por crimes sexuais em Mato Grosso,O Supremo Tribunal Federal (STF) decidiu nesta quinta-feira (18) manter a validade do cadastro estadual de condenados por crimes sexuais em Mato Grosso. O cadastro foi criado em 2015 e permite que informações sobre...,18/04/24 - 17:02min
giro,"Objeto que se chocou contra telhado de casa na Flórida era peça de estação espacial, diz Nasa","A Nasa confirmou na segunda-feira, 15, que um objeto misterioso que se chocou contra o telhado de uma casa na Flórida no mês passado era um pedaço de lixo espacial de um equipamento descartado...",18/04/24 - 17:01min
giro,Agendamento online para passaportes está indisponível temporariamente,"A Polícia Federal (PF) informou, nesta quinta-feira (18), em Brasília, que está temporariamente indisponível o serviço de agendamento de emissão de passaportes pela internet. A decisão foi tomada após a instituição detectar, no início...",18/04/24 - 16:55min
giro,STF reafirma que todas as decisões da Corte são fundamentadas,O Supremo Tribunal Federal (STF) declarou nesta quinta-feira (18) que todas as decisões tomadas pela Corte são fundamentadas. A manifestação foi feita após um comitê da Câmara dos Deputados dos Estados Unidos divulgar notificações...,18/04/24 - 16:15min
giro,"ANS: Operadoras de saúde lucram R$ 3 bi em 2023, melhor resultado do pós pandemia","As operadoras de planos de saúde registraram lucro líquido de R$ 2,985 bilhões em 2023, segundo dados divulgados hoje pela Agência Nacional de Saúde Suplementar (ANS). Os dados reportados demonstram que a recuperação do...",18/04/24 - 16:15min
giro,"Fuga, disparos e criança ferida: o que se sabe sobre a ação da PM em Paraisópolis?","Uma criança de 7 anos ficou ferida em ação da Polícia Militar realizada na manhã desta quarta-feira, 17, em Paraisópolis, zona sul de São Paulo. Conforme informações da corporação, Kauã Veríssimo Félix sofreu uma...",18/04/24 - 16:00min
giro,"Fiéis podem usar roupas e acessórios religiosos em fotos de documentos oficiais, decide STF","Por unanimidade, o Supremo Tribunal Federal (STF) autorizou na quarta-feira, 17, o uso de roupas e acessórios religiosos em fotos de documentos oficiais. Os ministros concluíram que a restrição aos símbolos religiosos fere a...",18/04/24 - 15:56min
giro,Como o lixo europeu vai parar ilegalmente no Sudeste da Ásia,"Desde que a China endureceu as leis sobre importação de resíduos, aumentaram as cargas que chegam de modo ilícito à Indonésia, ao Vietnã e à Tailândia, com graves riscos ambientais, econômicos e humanos.Países do...",18/04/24 - 15:55min
giro,"EUA fecha a porta, mas deixa ‘janelas abertas’: como as sanções impactam a Venezuela?","Os Estados Unidos reimpuseram sanções ao petróleo e ao gás venezuelanos em resposta ao “assédio” eleitoral contra a oposição ao presidente Nicolás Maduro. No entanto, os especialistas concordam que deixaram algumas “janelas abertas” que...",18/04/24 - 15:53min
giro,Escritora atacada por pit bulls recebe alta após 13 dias internada,"A escritora Roseana Murray, de 73 anos, recebeu alta nesta quinta-feira (18) do Hospital Estadual Alberto Torres, em São Gonçalo, onde estava internada desde que foi atacada por três cães da raça pit bull...",18/04/24 - 15:44min
giro,SP: homem é baleado por bombeiro após pular catraca da Estação da Luz,"Um homem foi baleado na tarde de quarta-feira (17) por um bombeiro de folga dentro da Estação da Luz do Metrô, na região central de São Paulo. Segundo a Secretaria de Segurança Pública de...",18/04/24 - 15:33min
giro,Estados se unem para enfrentar desmatamento no Pantanal,"A construção de um plano integrado de prevenção e controle de desmatamento e queimadas, com o alinhamento às leis estaduais, às ações de monitoramento compartilhadas e ao fomento da produção sustentável no Pantanal foram...",18/04/24 - 15:32min
giro,Vacina da Dengue: governo amplia faixa etária que pode tomar doses perto de vencer; veja regra,"O Ministério da Saúde recomendou na quarta-feira, 17, que Estados e municípios ampliem o público-alvo da vacina contra dengue caso tenham doses a vencer até 30 de abril. Atualmente, a vacina é recomendada para...",18/04/24 - 15:17min
giro,Airchat: rede social de áudio mistura X e Clubhouse e já recebeu cheque do ‘pai’ do ChatGPT,"Uma nova rede social está empolgando investidores e entusiastas de tecnologia do Vale do Silício – e pode ser um verdadeiro pesadelo para muitas pessoas. Chamada Airchat, a plataforma é uma espécie de Twitter...",18/04/24 - 15:15min
giro,Efeito Madonna: oito em cada 10 quartos em Copacabana estão reservados,Uma prévia divulgada nesta quinta-feira (18) pelo Sindicato Patronal dos Meios de Hospedagem da Cidade do Rio de Janeiro (HotéisRio) mostra que a ocupação de quartos no fim de semana de 3 a 5...,18/04/24 - 15:00min
giro,Falhas do ministério da saúde agravaram epidemia da dengue; veja principais erros,"Em meio à epidemia recorde de dengue que atinge o Brasil em 2024, com mais de 3,3 milhões de casos e 1.457 mortes registradas, o governo federal vem sendo criticado por ter demorado a...",18/04/24 - 14:59min
giro,Sistema de alerta de alagamentos e deslizamentos será lançado até maio,"Um sistema de alerta, via mensagens de celular, que ajudará a população em situações de desastres naturais, como alagamentos e deslizamentos decorrentes de chuvas intensas, deverá ser colocado em prática pelo governo federal até...",18/04/24 - 14:55min
giro,Federação Paulista e Abrafut repudiam fala machista de Ramón Diáz,"A Associação Brasileira de Árbitros (Abrafut) e a Federação Paulista de Futebol (FPF) repudiaram os comentários machistas do técnico argentino Ramón Diáz, do Vasco,  feitos durante coletiva na noite de quarta-feira (17). A fala...",18/04/24 - 14:54min
giro,PF não estima prazo para identificar corpos encontrados em barco,"A Polícia Federal (PF) disse hoje (18) que ainda não é possível estimar prazo para a identificação dos nove corpos em embarcação encontrada à deriva no litoral paraense, próximo ao município de Bragança.  A...",18/04/24 - 14:43min
giro,Haddad antecipa para esta quinta-feira retorno dos Estados Unidos,"O ministro da Fazenda, Fernando Haddad, antecipou para a noite desta quinta-feira (18) o retorno da viagem aos Estados Unidos. Ele deixará Washington às 22h (horário local, 23h no Brasil) e chegará a Brasília...",18/04/24 - 14:41min
giro,Governo lança Campanha Nacional de Prevenção de Acidentes do Trabalho,"O ministro do Trabalho e Emprego, Luiz Marinho, lançou nesta quinta-feira (18), em Brasília, a Campanha Nacional de Prevenção de Acidentes do Trabalho 2024 (Canpat) com o tema Segurança em Máquinas e Equipamentos. A...",18/04/24 - 14:34min
giro,"Acusado de sequestrar idosa, professor é preso por engano em SP","Um professor negro foi preso na quarta-feira (17) na capital paulista, acusado de sequestrar e roubar uma idosa de 74 anos em Iguape, município litorâneo do Vale do Ribeira. Segundo o boletim de ocorrência registrado...",18/04/24 - 14:28min
giro,TSE determina volta de prefeito e vice ao cargo em Armação dos Búzios,"O Tribunal Superior Eleitoral (TSE) reformou, nesta quinta-feira (18), a decisão do Tribunal Regional Eleitoral (TRE) do Rio de Janeiro (TRE) que afastou o prefeito e o vice-prefeito do município de Armação dos Búzios...",18/04/24 - 14:23min
giro,"Dos 48 estaleiros brasileiros, 15 estão desativados ou sem demanda","Levantamento feito pelo Instituto Brasileiro do Petróleo (IBP), lançado nesta quinta-feira (18), mapeou 48 estaleiros brasileiros. A constatação é que pelo menos seis estão desativados e nove estão ativos, mas atualmente não têm demanda...",18/04/24 - 13:48min
giro,"""Não é a subserviência que faz a gente crescer"", diz Lula na Colômbia","Em Bogotá, presidente defende mais integração de países sul-americanos e agenda ambiental comum com o país vizinho. “Quanto mais fortes nós estivermos, mais seremos respeitados por EUA, UE, China, Rússia e Índia”.Em vista à...",18/04/24 - 13:27min
giro,Novas vacinas contra covid-19 chegam na próxima semana,"Novas doses da vacina contra covid-19 devem chegar na próxima semana para serem distribuídas aos estados, segundo o Ministério da Saúde. O processo de compra dos imunizantes da farmacêutica Pfizer teve início em 2023 e...",18/04/24 - 13:27min
giro,Congresso dos EUA volta a discutir proibição do TikTok,A Câmara de Representantes dos Estados Unidos reexaminará no sábado (20) um projeto de lei que prevê proibir o TikTok no país se a rede social não cortar laços com sua matriz ByteDance e...,18/04/24 - 13:18min
giro,Grávida de 7 meses é mantida em cárcere privado por traficantes no Rio,"Uma grávida de sete meses, mantida em cárcere privado por traficantes do Morro da Providência, centro do Rio de Janeiro, foi resgatada pela Polícia Civil em operação na quarta-feira, 17. Inicialmente, os policiais se...",18/04/24 - 13:13min
giro,Emissão de passaporte fora do ar: PF investiga possível ataque hacker,"A Polícia Federal investiga uma tentativa de invasão nos sistemas da corporação no início da semana. De acordo com a PF, após a detecção da possível invasão, a corporação suspendeu por precaução a plataforma...",18/04/24 - 12:49min
giro,Idoso morto no banco: motorista e homem que ajudou a colocá-lo no carro dizem que ele estava vivo,"A Polícia Civil do Rio de Janeiro ouve depoimentos sobre o caso da mulher que levou um idoso para pedir empréstimo em uma agência bancária e, após estranhamento dos funcionários sobre a aparência do...",18/04/24 - 12:39min
giro,"""Bolsonaro pegou o bônus da identidade evangélica, mas não o ônus de presidente crente""","Autora do recém-lançado “O púlpito”, jornalista Anna Virginia Balloussier analisa a pluralidade do fenômeno evangélico no Brasil e afirma que a proximidade com a extrema direita não reflete o cotidiano nas igrejas.O Brasil tem...",18/04/24 - 12:12min
giro,"Apostas online só poderão ser pagas por PIX, transferência ou débito","O governo definiu as regras para pagamentos de prêmios e de apostas esportivas de quota fixa, o chamado mercado bet.  Criada em 2018, pela Lei 13.756, a modalidade lotérica que reúne eventos virtuais e...",18/04/24 - 12:01min
giro,"Polícia prende ‘Gordão’ do novo cangaço, suspeito de mega-assalto em cidade do Paraná","Policiais do Departamento Estadual de Investigações Criminais (Deic) de São Paulo prenderam Heberson de Macedo Martins, o Gordão, integrante de uma quadrilha de roubo a bancos. Gordão foi localizado em um condomínio residencial na...",18/04/24 - 11:30min
giro,"Com doses próximas do vencimento, Saúde amplia vacinação contra dengue","O Ministério da Saúde ampliou o público-alvo da vacinação contra a dengue para evitar perdas de estoques de vacinas que estão próximas do vencimento. Doses com validade até 30 de abril poderão ser aplicadas, preferencialmente,...",18/04/24 - 11:15min
giro,Chileno cria projeto para facilitar acessibilidade no campo,"Em um país onde cerca de uma a cada seis pessoas têm algum tipo de deficiência, o chileno Alfredo Carrasco busca formas de tornar a área rural mais acessível. São pisos adaptados, cultivos realizados em locais...",18/04/24 - 10:15min
giro,Piloto de barco fará teste do bafômetro para show de Madonna no Rio,"A Marinha do Brasil informa que no dia do show da cantora Madona na praia de Copacabana, zona sul do Rio, marcado para o dia 4 de maio, o condutor de qualquer embarcação, previamente...",18/04/24 - 10:09min
giro,Passagem de frente fria derrruba temperaturas no País a partir desta quinta-feira,"A partir desta quinta-feira, 18, a passagem de uma massa de ar frio de origem polar vai derrubar as temperaturas em diversas cidades do País, principalmente no Centro-Sul do País. Há possibilidade de recorde...",18/04/24 - 9:48min
giro,Mulher que levou idoso morto a banco passa por audiência de custódia,"A Justiça faz, na tarde desta quinta-feira (18), audiência de custódia com Érica de Souza Vieira Nunes, presa em flagrante na última terça-feira (16), depois de levar um idoso morto para sacar um empréstimo, em nome...",18/04/24 - 9:01min
giro,Polícia Federal faz ação contra exploração sexual infantil no Rio,"Policiais federais fazem, nesta quinta-feira (18), mais uma operação contra a produção e distribuição de imagens de exploração sexual infantil. A operação Jizo cumpre dois mandados de busca e apreensão, expedidos pelas 8ª e...",18/04/24 - 8:51min
giro,Farmacêutica deve distribuir no país remédio similar ao Ozempic,"A farmacêutica brasileira Biomm fechou um acordo com a empresa de biotecnologia indiana Biocon para comercializar e distribuir um medicamento similar ao Ozempic no Brasil. A informação foi divulgada oficialmente pela empresa brasileira, por...",18/04/24 - 8:08min
giro,Mega-Sena sorteia nesta quinta-feira prêmio acumulado em R$ 72 milhões,"As seis dezenas do concurso 2.714 da Mega-Sena serão sorteadas, a partir das 20h (horário de Brasília), no Espaço da Sorte, localizado na Avenida Paulista, nº 750, em São Paulo. O sorteio terá transmissão...",18/04/24 - 7:36min
giro,Botafogo recebe Atlético-GO no Nilton Santos pelo Brasileiro,"Botafogo e Atlético-GO medem forças, a partir das 21h30 (horário de Brasília) desta quinta-feira (18) no estádio Nilton Santos, em busca dos seus primeiros pontos do Campeonato Brasileiro. A Rádio Nacional transmite o confronto...",18/04/24 - 7:28min
giro,Governo de SP vai usar ChatGPT para preparar aulas na rede estadual,"O governo do Estado de São Paulo anunciou que utilizará uma ferramenta de inteligência artificial (IA), o ChatGPT, para produzir parte das aulas voltadas a alunos dos anos finais do ensino fundamental e do...",18/04/24 - 7:27min
giro,"“Acredito no poder transformador da educação”, diz escritora indígena","Considerada a primeira mulher indígena a publicar um livro no Brasil, a escritora Eliane Potiguara conquistou o respeito e admiração de estudiosos e leitores de suas obras. Em 2014, a autora de A Terra É a...",18/04/24 - 7:15min
giro,Caixa paga Bolsa Família a beneficiários com NIS de final 2,"A Caixa Econômica Federal paga nesta quinta-feira (18) a parcela de abril do Bolsa Família aos beneficiários com Número de Inscrição Social (NIS) de final 2. O valor mínimo corresponde a R$ 600, mas...",18/04/24 - 7:05min
giro,"""Quem faz a universidade é o aluno"". Será que é bem assim?","Universidades não são iguais. Variam, por exemplo, na qualificação do corpo docente e também na infraestrutura. O esforço do estudante é muito importante, mas não é a única variável que explica qualidade da formação.”Não...",18/04/24 - 5:56min
giro,Flamengo derrota São Paulo e assume liderança do Brasileiro,"O Flamengo assumiu a liderança isolada do Campeonato Brasileiro após derrotar o São Paulo por 2 a 1, na noite desta quarta-feira (17) no estádio do Maracanã, em partida válida pela 2ª rodada da...",17/04/24 - 23:33min
